src,tic_id,toi_id,Disposition,RA,Dec,Tmag,Tmag Err,Epoc,Epoc Err,Period,Period Err,Duration,Duration Err,Transit Depth,Transit Depth Err,Sectors,comments,logg,logg Err,N_planets,R_s,R_s Err,R_p,R_p Err,T_eq,T_eff,T_eff Err,Insol_p,SNR_p,Centroid offset,Master,SG1a,SG1b,SG2,SG3,SG4,SG5,Created,Updated
qlp,38686737,00432.01,PC,57.865656,-10.614048,12.536,0.019,1439.97961,0.00087,2.24704,0.00014,2.713,0.065,18890.4,3.68202,5,,4.23,,1,1.2,0.04,18.1799,0.656011,1812.0,6846.0,114.5,1793.26,67.0,False,3,4,3,3,4,4,4,2019-01-31 16:53:30.396360+00:00,2019-04-25 14:18:35.418804+00:00
qlp,31374837,00431.01,PC,83.269151,-26.724584,8.113,0.019,1440.63138,0.00096,12.45941,0.0008,3.353,0.465,2049.26,1.11236,5 6,,4.41,0.22,1,0.78,0.03,3.86782,0.192989,741.0,4771.0,107.5,50.1873,58.0,False,1,4,1,1,4,4,4,2019-01-31 16:53:30.416215+00:00,2019-04-25 14:18:05.779158+00:00
qlp,459942762,00430.01,PC,60.278255,4.541177,8.225,0.018,1438.83761,0.00172,0.58644,6e-05,1.441,0.157,443.281,0.593425,5,need SG1 to check star to the north.,,,1,1.0,0.03,2.31276,0.103777,2511.0,5997.7,78.3,6607.5,34.0,False,2,4,1,1,4,4,4,2019-01-31 16:53:31.006417+00:00,2019-04-25 14:17:45.711089+00:00
qlp,117979850,00428.01,PC,71.81028,-17.24836,7.788,0.018,1438.29579,0.00192,0.63324,9e-05,0.462,0.106,457.074,3.27152,5,the signal also is seen on 17979455; need to check which star has the target.,3.67,0.27,1,2.4,0.06,5.65052,0.498335,1301.0,5713.0,70.2,475.656,12.0,False,2,4,2,3,4,4,4,2019-01-31 16:53:30.514976+00:00,2019-04-25 14:08:49.359372+00:00
qlp,70914192,00427.01,PC,64.657066,-17.419877,10.328,0.019,1438.32766,0.0003,0.60952,1e-05,1.023,0.023,27296.3,1264.9,5,"V-shaped; depth is actually 5ppt; there is a dmag 4 neighbor at 2.5""",4.34,0.36,1,1.09,0.02,19.7424,4.26192,2460.0,5271.7,43.7,6081.3,150.0,False,3,4,3,3,4,4,4,2019-01-31 16:53:30.573570+00:00,2019-04-25 14:08:38.383818+00:00
qlp,189013224,00426.01,PC,79.1022,-15.510125,9.567,0.019,1438.52905,0.0063,1.3208,0.00061,1.598,0.312,414.347,1.69836,5,two stars in the same pixel; target could also be 189013222; need SG1,4.49,0.26,1,1.0,0.04,2.24524,0.166471,1652.0,5672.4,106.5,1237.31,12.0,False,2,4,1,1,4,4,4,2019-01-31 16:53:30.651988+00:00,2019-04-25 14:08:22.981323+00:00
qlp,169532369,00425.01,PC,78.098844,-13.605637,11.523,0.018,1440.31143,0.00126,3.60364,0.00032,3.728,0.47,6281.32,3.09946,5,,4.17,1.78,1,1.62,0.07,14.1007,0.723462,1931.0,6896.7,160.0,2312.7,68.0,False,3,4,3,3,4,4,4,2019-01-31 16:53:30.671669+00:00,2019-04-25 14:08:10.104265+00:00
qlp,117979694,00424.01,PC,71.921335,-17.745092,10.453,0.018,1438.72101,0.00317,0.99114,0.00024,1.623,0.244,660.733,1.49485,5,,4.62,0.32,1,0.73,0.02,2.06229,0.11105,1738.0,5103.0,63.5,1514.77,16.0,False,2,4,1,1,4,4,4,2019-01-31 16:53:30.927608+00:00,2019-04-25 14:07:56.504389+00:00
qlp,43647325,00423.01,PC,76.081788,-6.229818,10.41,0.02,1440.12315,0.00023,3.16164,6e-05,3.067,0.042,16457.8,0.580572,5,WASP-35b,4.39,,1,1.13,0.06,15.9255,0.843186,1407.0,5904.0,156.8,651.247,329.0,False,5,5,5,5,5,5,5,2019-01-31 16:53:31.063652+00:00,2019-04-25 14:07:46.166920+00:00
qlp,117979455,00422.01,PC,71.803187,-17.253066,8.924,0.018,1438.29783,0.00192,0.63322,7e-05,0.576,0.151,1133.72,16.2524,5,needs SG1 to check if target is this star or 117979850,4.34,2.0,1,1.43,0.1,5.30602,0.732131,1473.0,5795.1,195.0,782.879,11.0,False,3,4,3,3,4,4,4,2019-01-31 16:53:31.083186+00:00,2019-04-25 14:07:31.950231+00:00
qlp,408159788,00420.01,PC,78.447483,7.056052,10.569,0.018,1439.81321,0.00964,2.30067,0.00139,2.579,0.481,573.163,2.29415,5,SG1 check if it is on target.,4.57,0.31,1,0.77,0.14,2.02174,0.377894,1612.0,5747.3,518.8,1122.29,11.0,False,2,4,1,1,4,4,4,2019-01-31 16:53:31.218763+00:00,2019-04-25 14:06:42.892169+00:00
qlp,100990000,00411.02,PC,54.819851,-42.762575,7.74,0.019,1385.74199,0.00691,4.03809,0.00255,2.5,0.765,160.0,0.835883,4 3,second planet candidate; follow-up in progress,4.39,0.26,2,1.14,0.03,1.5,0.15,1271.0,6115.6,91.9,434.0,10.5,False,1,4,1,1,4,4,4,2019-02-08 18:54:05.290658+00:00,2019-04-25 14:06:19.571554+00:00
qlp,207110080,00558.01,PC,42.291485,-58.024738,10.988,0.019,1361.00583,0.0,14.54868,0.0,3.233,0.323,4080.0,0.0,3 2,v-shaped,3.83,0.2,1,1.37,0.17,9.59562,1.21604,784.0,6790.4,431.6,62.8026,31.0,False,3,4,3,3,4,4,4,2019-04-04 21:06:23.796568+00:00,2019-04-25 14:05:56.486444+00:00
qlp,365781372,00627.01,PC,81.923567,7.918569,9.945,0.018,1469.22408,0.00062,1.13889,6e-05,2.154,0.248,5368.19,0.902334,6,check nearby bright stars; might be synchronized,4.08,1.28,1,2.79,0.18,22.4869,1.44558,3157.0,7852.8,250.7,16504.7,87.0,False,3,4,3,3,4,4,4,2019-03-21 15:42:32.546325+00:00,2019-04-23 16:23:24.093372+00:00
qlp,281408474,00628.01,PC,99.263084,1.767542,9.654,0.023,1469.2352,0.00043,3.4076,0.00014,3.69,0.056,6353.07,0.244342,6,hot Jupiter; may be on 281408443 (R=1.06 Rsun),4.14,0.3,1,1.44,0.06,12.6196,0.556862,1516.0,5898.6,127.0,877.264,170.0,False,3,4,3,3,4,4,4,2019-03-21 15:42:32.155150+00:00,2019-04-23 16:20:34.885815+00:00
qlp,293853437,00629.01,PC,95.827868,0.883344,8.673,0.023,1471.94189,0.00127,8.71668,0.00105,6.215,0.093,2075.39,0.287747,6,,,,1,,,,,1870.0,8837.0,204.4,2030.56,76.0,False,3,4,3,3,4,4,4,2019-03-21 15:42:32.019177+00:00,2019-04-23 16:19:27.586533+00:00
qlp,123898871,00630.01,PC,90.916016,-19.040861,9.831,0.018,1470.34946,0.00096,4.90746,0.00055,4.152,0.259,11111.8,1.19893,6,"Fifth transit event is on the edge with bad detrending; has 3"" dT=4.2 mag neighbor TIC 123898872",4.11,0.5,1,1.65,0.07,19.1449,0.871429,1726.0,7210.5,161.0,1474.6,43.0,False,3,4,3,3,4,4,4,2019-03-21 15:42:33.103059+00:00,2019-04-23 16:17:42.875857+00:00
qlp,97158538,00631.01,PC,105.945558,-30.726446,8.764,0.017,1492.69815,0.00155,2.59565,0.00039,0.549,0.208,966.297,17.294,7,might be synchronized,4.04,0.35,1,2.26,0.06,7.724,1.05427,992.0,6753.2,91.5,161.197,14.0,False,3,4,3,3,4,4,4,2019-03-26 13:55:25.820512+00:00,2019-04-23 16:16:40.506919+00:00
qlp,399870368,00624.01,PC,74.552326,9.997998,9.298,0.018,1439.57482,0.0005,2.74436,0.00011,3.442,0.062,8443.52,0.71194,5,Rstar = 2.11 Rsun in TIC. Rp = 23 Re. Likely hot Jupiter.,4.09,1.39,1,,,,,2238.0,8124.3,955.9,4171.07,142.0,False,3,4,3,3,4,4,4,2019-02-04 20:26:40.382689+00:00,2019-04-23 16:01:34.286285+00:00
qlp,379929661,00625.01,PC,130.505635,3.710563,9.612,0.018,1495.78621,0.00036,4.78677,0.00014,4.974,0.039,7627.61,0.124569,7,likely hot Jupiter,4.27,0.45,1,1.88,0.07,18.0686,0.685844,1919.0,7662.7,146.0,2252.26,233.0,False,3,4,3,3,4,4,4,2019-03-26 13:55:24.555657+00:00,2019-04-23 15:57:14.603636+00:00
qlp,65412605,00626.01,PC,108.123121,-24.953573,9.514,0.019,1493.31513,0.00052,4.40107,0.00018,4.774,0.125,5812.45,0.208987,7,,3.97,0.52,1,,,,,2123.0,8172.8,395.6,3374.93,166.0,False,3,4,3,3,4,4,4,2019-03-26 13:55:20.129850+00:00,2019-04-23 15:54:57.426564+00:00
spoc,432008938,00643.01,PC,120.6935,-23.6959,13.679,0.04,1522.349321,0.003658,9.653456,0.002539,4.00937,0.258226,43088.5649,4189.9946,8,period might be double; crowded field,4.93457,0.410313,2,0.315,0.055,7.281973,1.406418,339.146076,3359.0,69.0,3.12657,13.058762,False,3,4,3,3,4,4,4,2019-04-11 19:30:45.577393+00:00,2019-04-19 14:05:41.412573+00:00
spoc,349790953,00632.01,PC,113.454821,-61.29248,10.237,0.018,1518.399993,0.002168,1.551885,0.000239,3.282795,0.139572,5738.416573,291.2563,8,"EB if on 349790954 (48 Re, same period); close enough that there needs to be SG1",2.36,0.17,1,0.852822,0.852822,11.037014,13.873116,2942.313029,4997.1,86.0,17712.362896,14.748875,False,3,4,3,3,4,4,4,2019-04-11 19:30:41.818853+00:00,2019-04-19 14:05:41.394002+00:00
spoc,348755723,00633.01,PC,134.087962,-12.934879,13.87,0.018,1517.809802,0.002628,4.503645,0.000869,1.973292,0.304933,12525.725237,1114.7897,8,GAIA stellar parameters: Teff = 3414 K; R = 0.567 R_solar,4.438,0.0,1,1.0,0.0,11.197034,1.881909,623.84304,3267.0,0.0,35.794998,9.939798,False,3,4,3,3,4,4,4,2019-04-11 19:30:41.077060+00:00,2019-04-19 14:05:41.366305+00:00
spoc,344926234,00634.01,PC,151.55748,3.946547,9.102,0.019,1517.428167,0.001804,0.49359,7.2e-05,1.545897,0.336383,246.702105,27.362505,8,Diff Image Quality flagged as unreliable,4.43995,0.313994,1,1.02918,0.149487,1.733849,1.121573,2352.530056,5872.0,191.0,7238.719107,7.43477,False,2,4,2,2,4,4,4,2019-04-11 19:30:40.860020+00:00,2019-04-19 14:05:41.347818+00:00
spoc,286132427,00635.01,PC,146.724705,-4.298086,8.07,0.018,1517.43594,0.001801,0.493379,7.7e-05,1.5,0.283602,194.341058,22.715282,8,could be on TIC 286132422,4.46485,0.254775,1,1.00635,0.112958,1.503946,0.944963,2338.398008,5914.0,191.0,7066.343282,8.047397,False,1,4,1,1,4,4,4,2019-04-11 19:30:37.979463+00:00,2019-04-19 14:05:41.282719+00:00
spoc,146463781,00636.01,PC,123.8856,-31.5568,14.884,0.059,1517.476816,0.002485,0.417921,7.9e-05,1.843947,0.247587,41644.893112,3604.8499,8,crowded field; likely EB off target to SSE; but check if nearby PC.,4.97806,0.517731,1,0.275,0.06,5.657227,1.322447,906.22796,3278.0,100.0,159.393583,9.291737,False,3,4,3,3,4,4,4,2019-04-11 19:30:28.244534+00:00,2019-04-19 14:05:41.156875+00:00
spoc,133334108,00637.01,PC,120.787351,-38.741549,8.817,0.018,1519.656609,0.004028,2.854317,0.000995,6.011718,0.419426,352.596753,36.774773,8,centroid is offset; v-shaped,4.52053,0.258867,1,0.909499,0.103215,1.751825,0.557149,1195.015638,5637.0,188.0,481.964838,7.699792,True,1,4,1,1,4,4,4,2019-04-11 19:30:26.274964+00:00,2019-04-19 14:05:41.096578+00:00
spoc,78154865,00638.01,PC,147.867332,-4.123348,8.909,0.019,1517.42793,0.001407,0.493826,5.5e-05,1.162615,0.459021,310.570859,44.601707,8,PC; TIC 78154863 in same pixel,4.41585,0.275802,1,1.08524,0.131985,1.940277,4.062545,2459.534554,6030.0,192.0,8648.339203,8.201568,False,1,4,1,1,4,4,4,2019-04-11 19:30:23.685103+00:00,2019-04-19 14:05:41.073366+00:00
spoc,82362447,00639.01,PC,124.2495,-47.6515,15.341,0.062,1517.560677,0.005268,2.819817,0.001165,6.611278,0.349024,183631.033642,13579.864,8,Crowded field; likely EB off target to SSE; but check if nearby PC (not a cut and paste error; same comment as line 104).,4.81887,0.453432,1,0.441,0.086,22.75573,21.919445,605.887304,3601.0,119.0,31.848458,12.677918,False,3,4,3,3,4,4,4,2019-04-11 19:30:24.149950+00:00,2019-04-19 14:05:41.058998+00:00
qlp,63303499,00644.01,PC,104.922853,-24.884087,9.701,0.022,1469.8553,0.00571,1.92699,0.00048,2.876,0.325,294.005,0.597559,7 6,possible NEB to E; TIC 63303496,,,1,,,,,1937.0,6112.0,194.0,2338.87,16.0,False,3,4,3,3,4,4,4,2019-03-26 13:55:10.622035+00:00,2019-04-16 17:58:33.065410+00:00
qlp,157568289,00645.01,PC,106.767399,-36.770834,10.341,0.023,1468.73679,0.00085,1.84051,6e-05,4.642,0.055,2577.82,0.152151,7 6,Either diluted or blended PC: matches 17000 ppm deep eclipse on 157568287 of dT=1.8 mag; need SG1 to check on which target,3.6,0.45,1,2.49,0.19,13.9166,1.05797,2267.0,5710.5,216.5,4390.21,113.0,False,3,4,3,3,4,4,4,2019-03-26 13:55:20.589252+00:00,2019-04-16 17:58:32.560195+00:00
qlp,238197709,00646.01,PC,57.265426,-72.947417,10.26,0.019,1354.35499,0.00112,6.86315,9e-05,3.124,0.129,9061.37,180.935,5 6 3,Period is double = 13.73 days,3.95,0.37,1,1.98,0.15,20.7774,3.31431,1425.0,5771.9,217.9,684.716,63.0,False,3,4,3,3,4,4,4,2019-03-21 15:42:33.512801+00:00,2019-04-15 20:55:41.055830+00:00
qlp,92992033,00647.01,PC,83.955455,-18.649646,10.17,0.02,1470.60184,0.01,4.90765,0.00501,3.753,0.689,579.472,1.91617,6,v-shaped; evolved star,2.82,0.5,1,4.83,0.23,12.7767,0.949952,1120.0,4907.0,116.8,261.827,13.0,False,3,4,3,3,4,4,4,2019-03-21 15:42:33.276156+00:00,2019-04-15 20:54:46.270870+00:00
qlp,78672342,00648.01,PC,103.002802,-18.95445,10.118,0.018,1471.30172,0.00691,2.97638,0.00175,3.212,0.957,795.842,3.34883,6,possible odd-even; GAIA DR2 Teff = 4060 K and Rad = 10.8 Rsun,3.57,0.63,1,3.56,0.44,11.0372,1.52854,2007.0,6492.5,372.3,2695.88,14.0,False,3,4,3,3,4,4,4,2019-03-21 15:42:32.716329+00:00,2019-04-15 20:54:14.922543+00:00
qlp,35582553,00649.01,PC,102.222701,-13.527282,9.84,0.023,1468.83597,0.00099,0.93556,8e-05,1.124,0.054,1264.09,0.783218,6,GAIA DR2 Rad =  2.44 Rsun and teff = 6555 K,,,1,,,,,0.0,,,,30.0,False,3,4,3,3,4,4,4,2019-03-21 15:42:32.120645+00:00,2019-04-15 20:52:16.593545+00:00
qlp,349373192,00650.01,PC,110.261057,-60.155525,9.757,0.019,1326.31528,0.00441,0.76983,3e-05,2.774,0.185,160.192,0.191012,5 6 4,"likely NEB on TIC 349411363 130"" to NE",3.92,0.11,1,,,,,4254.0,8658.0,230.9,54414.0,32.0,False,3,4,3,3,4,4,4,2019-03-21 15:42:33.208295+00:00,2019-04-15 20:51:35.140758+00:00
qlp,72090501,00651.01,PC,92.105674,-11.147126,6.832,0.108,1469.47343,0.00209,1.07083,0.00017,1.657,0.311,3153.26,6.14768,6,maybe odd-even; two stars on the same TESS pixel,,,1,,,,,2852.0,8576.7,231.6,10983.9,19.0,False,3,4,3,3,4,4,4,2019-03-21 15:42:33.242222+00:00,2019-04-15 20:09:12.089145+00:00
spoc,408310006,00576.01,PC,144.875373,-20.982444,8.845,0.018,1518.964722,0.00057,5.443936,0.000229,3.619838,0.056955,3034.680468,51.80582,8,WASP-166,4.32632,0.289026,1,1.26826,0.145902,7.242169,0.847315,1228.929842,6313.0,196.0,539.050388,54.069305,False,3,4,3,3,4,4,4,2019-04-05 20:18:18.798868+00:00,2019-04-15 03:44:32.867322+00:00
spoc,296739893,00620.01,PC,142.1733,-12.1655,10.097,0.046,1518.006117,0.000794,5.098373,0.000358,1.168674,0.172413,3393.722286,167.37408,8,second transit may not be real; if so the period is double,4.80423,0.365746,1,0.458,0.072,2.729669,0.727658,507.779331,3633.0,70.0,15.711624,20.019318,False,1,4,1,1,4,4,4,2019-04-10 17:25:17.350276+00:00,2019-04-13 13:53:59.603313+00:00
spoc,30828562,00621.01,PC,134.718607,-43.452891,8.11,0.017,1520.110439,0.000227,3.112361,5.2e-05,2.437419,0.014018,6343.20305,58.34585,8,possible hot Jupiter,4.08695,0.341185,1,2.04956,0.277062,18.92299,2.560921,2186.447583,7850.0,217.0,5401.038619,187.64789,False,3,4,3,3,4,4,4,2019-04-10 17:25:16.640255+00:00,2019-04-13 13:53:59.598658+00:00
spoc,83092282,00622.01,PC,125.305097,-46.484211,8.544,0.018,1520.692903,0.000494,6.402053,0.000272,3.869895,0.043577,3892.872637,49.669323,8,possible hot Saturn,4.33435,0.325246,1,1.40788,0.157602,9.367673,1.053028,1320.086399,7056.0,206.0,717.679313,82.86212,False,3,4,3,3,4,4,4,2019-04-10 17:25:16.791866+00:00,2019-04-13 13:53:59.570680+00:00
spoc,101395259,00623.01,PC,148.720406,-23.332148,10.177,0.018,1523.942997,0.000968,15.151486,0.001355,2.980855,0.075363,6230.437846,152.05783,8,could be at half the period,4.20608,0.594182,1,1.48665,0.417592,13.276014,3.735968,955.698654,6422.0,197.0,197.153685,39.421757,False,3,4,3,3,4,4,4,2019-04-10 17:25:16.994832+00:00,2019-04-13 13:53:59.561199+00:00
qlp,287329267,00595.01,PC,109.783592,-59.302048,9.954,0.018,1331.95049,0.00657,7.6435,0.00042,2.484,0.872,438.55,2.05494,8 7 5 6 4 3 2 1,may also be on TIC 287329263,4.19,0.11,1,3.04,0.16,6.99507,0.609568,1071.0,5853.7,158.8,219.058,13.0,False,3,4,3,3,4,4,4,2019-04-01 16:51:56.391994+00:00,2019-04-13 13:50:35.668184+00:00
qlp,153651591,00607.01,PC,121.009306,-26.165703,10.475,0.019,1492.55774,0.00402,2.14542,0.00029,1.807,0.197,1076.91,1.63323,8 7,need an Rs estimate; there also seems to be a deeper ~14d signal visible in the raw light curve,,,1,,,,,2154.0,9132.0,123.6,3577.17,17.0,False,3,4,3,3,4,4,4,2019-04-01 16:51:57.948796+00:00,2019-04-13 13:43:35.886778+00:00
qlp,270841724,00590.01,PC,132.068732,-47.114723,10.441,0.045,1522.02359,0.00103,18.90372,0.00081,9.067,0.168,24270.0,3.68583,8,possible EB but could be PC at half or quarter the period; likely offset and could be on 270841758 which is brighter in the optical,,,1,,,,,0.0,,,,128.0,False,3,4,3,3,4,4,4,2019-04-01 16:52:00.866175+00:00,2019-04-13 13:43:13.888694+00:00
qlp,80275202,00610.01,PC,121.526256,-44.375102,10.427,0.019,1495.34181,0.00348,3.66465,0.00066,2.76,0.817,2383.11,9.71726,8,need to check 80275180,4.53,0.59,1,1.54,0.04,8.25353,0.578808,1963.0,7889.0,115.2,2466.37,21.0,False,3,4,3,3,4,4,4,2019-04-01 16:51:58.329379+00:00,2019-04-13 13:42:56.753407+00:00
qlp,145982812,00599.01,PC,133.14528,-50.008851,10.399,0.018,1518.4693,0.0032,0.82967,0.00021,1.755,0.05,4744.55,473.454,8,,3.83,0.67,1,2.65,0.15,20.1053,6.45846,4448.0,6991.1,203.7,65023.4,34.0,False,3,4,3,3,4,4,4,2019-04-01 16:52:03.087834+00:00,2019-04-13 13:42:39.845129+00:00
qlp,154459165,00611.01,PC,122.03451,-28.066077,10.361,0.018,1491.88848,0.0071,3.14905,0.00096,3.414,1.189,1228.79,27.608,8 7,PC if on 154459165; could be on 154459164; faint GAIA star nearby,4.68,0.27,1,0.8,0.01,3.09196,0.467051,2019.0,4839.9,45.5,2760.58,19.0,False,2,4,2,2,4,4,4,2019-04-01 16:51:58.632199+00:00,2019-04-13 13:42:21.680546+00:00
qlp,181304295,00605.01,PC,130.919568,-36.656996,10.334,0.018,1521.08379,0.00216,3.38387,0.00059,2.148,0.179,20017.7,2347.95,8,likely large planet radius,4.09,1.39,1,2.12,1.46,33.0573,25.423,2361.0,8265.0,223.0,5159.53,26.0,False,3,4,3,3,4,4,4,2019-04-01 16:52:04.774304+00:00,2019-04-13 13:42:03.805969+00:00
qlp,145027461,00604.01,PC,122.257516,-30.787939,10.301,0.018,1492.72655,0.00301,1.07242,0.00013,1.996,0.216,632.189,0.737297,8 7,large planet; need to check nearby stars; possible offset to north,,,1,7.97,0.18,22.0397,0.897804,1768.0,5001.6,55.5,1622.75,20.0,False,3,4,3,3,4,4,4,2019-04-01 16:52:04.269906+00:00,2019-04-13 13:41:26.158798+00:00
qlp,190496853,00615.01,PC,133.408771,-40.543787,10.263,0.018,1518.29261,0.00047,4.66202,0.00016,4.096,0.059,9832.39,0.446065,8,likely large planet radius,4.13,0.73,1,1.72,0.15,18.7931,1.6259,1558.0,6790.0,296.0,980.614,172.0,False,3,4,3,3,4,4,4,2019-04-01 16:52:00.301006+00:00,2019-04-13 13:41:08.784137+00:00
qlp,122262940,00606.01,PC,133.238774,-57.94062,10.242,0.018,1519.94608,0.0019,2.00337,0.00034,3.091,0.145,12786.9,883.047,8,large planet; faint star to west,4.03,0.56,1,2.22,0.2,27.5598,7.65562,3222.0,6514.0,298.8,17890.8,55.0,False,3,4,3,3,4,4,4,2019-04-01 16:52:05.024272+00:00,2019-04-13 13:40:30.605591+00:00
qlp,134396419,00600.01,PC,122.272949,-37.06187,10.218,0.018,1491.92094,0.00466,4.36539,0.00099,2.427,0.702,937.718,4.5236,8 7,R=9 Re using the TIC Rstar,4.08,1.28,1,,,,,1988.0,9156.5,482.7,2596.31,22.0,False,3,4,3,3,4,4,4,2019-04-01 16:52:03.489290+00:00,2019-04-13 13:40:08.713947+00:00
qlp,141227133,00617.01,PC,129.315412,-47.383549,10.19,0.016,1518.70004,0.00114,2.42232,0.00022,2.873,0.212,5696.52,10.2883,8,large planet; need to determine Rstar and observe near neighbors,,,1,,,,,1044.0,2838.0,162.0,197.858,63.0,False,3,4,3,3,4,4,4,2019-04-01 16:52:00.527890+00:00,2019-04-13 13:39:44.612178+00:00
qlp,284738182,00612.01,PC,110.881935,-37.835526,10.184,0.02,1492.49033,0.00141,0.91361,5e-05,1.111,0.261,1119.18,2.75288,8,large planet; possibly grazing; need SG1 to check 284738170,4.14,0.39,1,1.46,0.06,5.38947,0.351376,2147.0,6761.0,143.9,3527.98,22.0,False,3,4,3,3,4,4,4,2019-04-01 16:51:58.908853+00:00,2019-04-13 13:39:24.461779+00:00
qlp,196286587,00592.01,PC,125.557134,-25.069442,10.148,0.018,1496.1748,0.00333,10.4,,3.709,0.333,1500.0,,8 7,twice the period; likely a giant planet; Need to check 196286578,4.12,0.6,1,1.94,0.11,6.19397,0.394992,1404.0,6439.3,182.5,646.842,17.0,False,3,4,3,3,4,4,4,2019-04-01 16:51:58.228795+00:00,2019-04-13 13:38:21.685685+00:00
qlp,267527924,00619.01,PC,114.05071,-48.063511,10.146,0.033,1492.8517,0.00334,1.80819,0.00022,2.783,0.334,773.254,1.13506,8 7,,,,1,,,,,1736.0,5354.5,17.2,1507.84,32.0,False,2,4,2,2,4,4,4,2019-04-01 16:52:01.496877+00:00,2019-04-13 13:37:59.309555+00:00
qlp,186547153,00608.01,PC,132.83889,-34.431876,10.146,0.018,1518.54956,0.00148,1.1905,0.00014,1.728,0.296,1471.83,2.25464,8,Given Teff = 8323 K; Rstar = 2.14 Rsun the planet radius might be 10 or 11 Re,4.09,1.38,1,,,,,2403.0,7471.9,126.4,5540.82,52.0,False,3,4,3,3,4,4,4,2019-04-01 16:51:58.202755+00:00,2019-04-13 13:37:41.374322+00:00
qlp,173640199,00618.01,PC,112.570661,-39.339558,10.09,0.019,1497.91582,0.00126,7.7647,0.00078,4.2,0.153,2715.34,0.292106,8 7,likely large planet,4.42,0.37,1,1.57,0.06,9.01022,0.373012,1080.0,5814.3,118.0,225.876,40.0,False,3,4,3,3,4,4,4,2019-04-01 16:52:00.628250+00:00,2019-04-13 13:37:10.388609+00:00
qlp,81429971,00598.01,PC,123.17821,-42.934994,10.045,0.018,1494.82278,0.00407,3.04375,0.00052,3.67,0.275,4162.6,538.107,8 7,possible offset to North,3.9,0.68,1,3.59,0.16,25.4496,9.21634,3891.0,8000.0,174.4,38064.6,32.0,False,3,4,3,3,4,4,4,2019-04-01 16:51:56.668510+00:00,2019-04-13 13:36:27.895317+00:00
qlp,146406806,00594.01,PC,123.73362,-31.608231,10.022,0.052,1498.63373,0.00181,13.952,,4.49,0.277,10000.0,,8 7,V shaped; period is likely double (14 days); two stars in the same pixel,,,1,,,,,0.0,,,,29.0,False,3,4,3,3,4,4,4,2019-04-01 16:52:00.766794+00:00,2019-04-13 13:35:53.691177+00:00
qlp,175176327,00602.01,PC,115.825339,-36.496758,9.974,0.018,1502.78755,0.00125,11.09743,0.0009,1.697,0.279,3800.9,6.20489,8 7,,3.75,0.71,1,,,,,912.0,8611.0,178.6,115.25,39.0,False,3,4,3,3,4,4,4,2019-04-01 16:52:03.894491+00:00,2019-04-13 13:35:29.667684+00:00
qlp,118021229,00614.01,PC,128.475349,-20.9406,9.896,0.018,1518.2814,0.00274,0.88501,0.00021,1.622,0.202,820.279,1.76139,8,,3.75,0.59,1,2.15,0.04,6.77007,0.340373,1865.0,5362.0,52.1,2010.85,22.0,False,3,4,3,3,4,4,4,2019-04-01 16:52:00.000516+00:00,2019-04-13 13:26:27.499957+00:00
qlp,145879095,00616.01,PC,132.873992,-51.328235,9.889,0.019,1520.16077,0.00152,2.80572,0.00055,2.631,0.453,2517.38,5.55717,8,transiting object might be too big,4.16,1.7,1,4.24,0.31,23.4132,2.03282,2044.0,7573.3,278.0,2899.92,35.0,False,3,4,3,3,4,4,4,2019-04-01 16:52:00.376585+00:00,2019-04-13 13:26:04.601558+00:00
qlp,77527511,00613.01,PC,142.262913,-5.375502,9.888,0.018,1518.2712,0.00082,0.77864,8e-05,0.986,0.15,1317.87,1.49465,8,,3.59,0.08,1,2.07,0.05,8.2544,0.354248,1548.0,5054.0,67.1,953.824,32.0,False,3,4,3,3,4,4,4,2019-04-01 16:51:59.520221+00:00,2019-04-13 13:25:41.681329+00:00
qlp,141363913,00601.01,PC,129.462368,-43.042027,9.882,0.018,1521.39141,0.00244,3.47623,0.00095,1.879,0.391,1276.08,2.46604,8,possible phased variability,3.88,0.57,1,3.41,0.13,13.4059,0.788966,1072.0,5420.0,107.0,219.9,18.0,False,3,4,3,3,4,4,4,2019-04-01 16:52:03.642411+00:00,2019-04-13 05:28:30.338962+00:00
qlp,144956678,00596.01,PC,122.068631,-35.559495,9.864,0.018,1492.98571,0.005,1.51472,0.00029,1.968,0.23,445.185,0.877848,8 7,,3.84,0.44,1,3.21,0.11,7.45159,0.413813,1612.0,5486.1,91.2,1121.4,19.0,False,3,4,3,3,4,4,4,2019-04-01 16:51:56.541430+00:00,2019-04-13 05:28:01.403807+00:00
qlp,134404603,00609.01,PC,122.340268,-39.164909,9.79,0.018,1496.71767,0.00043,4.97019,9e-05,1.625,0.03,57142.3,1089.87,8 7,V-shaped; some odd-even and eccentricity,4.28,0.37,1,1.27,0.14,33.4742,5.90004,964.0,5368.9,323.5,143.559,180.0,False,3,4,3,3,4,4,4,2019-04-01 16:51:58.253581+00:00,2019-04-13 05:27:30.154334+00:00
qlp,146208651,00597.01,PC,133.457682,-48.812619,9.729,0.02,1519.22343,0.00508,6.5224,0.00248,2.63,0.484,844.574,2.07697,8,two stars on the same pixel,3.55,0.4,1,2.65,0.08,8.46817,0.49569,846.0,4951.7,77.1,85.1668,11.0,False,3,4,3,3,4,4,4,2019-04-01 16:51:56.617194+00:00,2019-04-13 05:26:56.693553+00:00
